name,business_id,categories,is_closed,review_id,review_rating,review_text,user_id
Square Pie Guys,iyo3pjuRb7mTpaDwXnAzuQ,Pizza,FALSE,x020aAx4fo8dEGo_Q22aGQ,2,"I recently discovered Detroit Style pizza at another place. I suddenly got obsessed, searched for other places in SF that have it, and found Square Pie...",eH034FAZ5xfMFl21yKnhcA
Square Pie Guys,iyo3pjuRb7mTpaDwXnAzuQ,Pizza,FALSE,2D5Vi7kXlWYIPOzlC8Ox2w,4,"After going splits-y on pizza (yep, you can try two flavors), I can say the crust is the star of the show. It's crunchy, but fluffy at the same time....",Si59GtjknoiYe6lUEAtpQw
5A5 Steak Lounge,Q8cYhJGa9pwlu63f-KMV-A,"Steakhouses,Bars",FALSE,Okqi6A_cuouJWgFnZKn8bg,5,"Took my man here for his special day and I'm glad to say that both he and I ate to our hearts content. 

We arrived half an hour after they opened and the...",dV-TdeDNDlimKRiZwB-PWg
5A5 Steak Lounge,Q8cYhJGa9pwlu63f-KMV-A,"Steakhouses,Bars",FALSE,jkX8aFEM0NplwYg_yNJ94Q,3,"I came here to celebrate an anniversary dinner and was really hoping to love this place... We ordered the steak tartar, a New York strip, filet mignon and...",0PTcmcN9epjNK0-drScTFw
5A5 Steak Lounge,Q8cYhJGa9pwlu63f-KMV-A,"Steakhouses,Bars",FALSE,dr7juW2ijVkTjp3E0IH6hw,3,"Came here for my birthday dinner and sadly very disappointed in the service provided here. For the amount paid, my friends and I felt like we were not...",sd4E5iKUZotDEeiF3cC81Q
My Tofu House,KhG-jWIr7-TJj3isz3ZIFQ,Korean,FALSE,fApInh6bVyMscKMWGm5JBA,4,My memory is a little fuzzy coming here because my friends and I were at Trad'r Sam right before. Sometimes that's the best way to write a Yelp review...,adKonsQWY64vJYglPotH5Q
My Tofu House,KhG-jWIr7-TJj3isz3ZIFQ,Korean,FALSE,fSE-vuKQdZ0-MLhXsgctbw,5,Love this affordable and delicious Korean place. The piping hot and comforting soondubu hits the spot every time. I take it extra spicy and love it that...,XWZ8vSyvPxrfgZiUuhkx-w
My Tofu House,KhG-jWIr7-TJj3isz3ZIFQ,Korean,FALSE,sKr0kEQ6oUekxXMvfhkhkw,2,"Very average and OK food at incredibly high prices.  I was somewhere around a 2.5/5 for this place, but the pricing definitely made me round down.  For...",Al0TvGhaChON3hWX4-retg
Delfina,YqvoyaNvtoC8N5dA8pD2JA,"Italian,Wine Bars",FALSE,OjV77LrwKF61L-4cnQc4YQ,5,"Excellent service, excellent food, excellent ambiance.  This was a perfect dinner experience.  My husband and I were lucky to be sat 30 minutes early and we...",5a0AHN6rOCtdcLPe43yEcA
Delfina,YqvoyaNvtoC8N5dA8pD2JA,"Italian,Wine Bars",FALSE,8bFLgf5ROsbbJQXUd-oKNg,4,"The last time we came in, we got Tartine bread with cultured butter (butter was amazing), warmed ricotta (which blew our minds), morel and favs bean ravioli...",sN1lNwR5J_P0k83f-5IOsg
Delfina,YqvoyaNvtoC8N5dA8pD2JA,"Italian,Wine Bars",FALSE,2USpQ3pHHQ4eI6QXM3U5PQ,2,"Alright I should have listened to my gut and avoided this place. This is how your ruin pizza. The film Inside Out warned us, San Francisco ruins pizza by...",TuTr8x3FTxVlnIIe-19lug
Roli Roti Gourmet Rotisserie,fK6ZCDLTFtPV9HT4oAo5-w,"Sandwiches,Food Trucks,Specialty Food",FALSE,eJEZkhCMz_Y_d35mSSBAdA,5,"Do you really need yet another review to get you to try Roli Roti? Of course you do.

The first time I came to Roli Roti, it was late and they had ran out...",lSKKtZBmD0GIYbirCMUKtw
Roli Roti Gourmet Rotisserie,fK6ZCDLTFtPV9HT4oAo5-w,"Sandwiches,Food Trucks,Specialty Food",FALSE,MCNVUyL8ZE_0B-iA2tfGTA,4,Iv been meaning to try this spot despite my aversion to herds of ferry terminal tourists. I happened to be working nearby and had an hour lunch during one...,8c3_dYfuSxo3vLy8vGSpyA
Roli Roti Gourmet Rotisserie,fK6ZCDLTFtPV9HT4oAo5-w,"Sandwiches,Food Trucks,Specialty Food",FALSE,fYJrNH52pnz5hU0yn311qA,5,"I've heard a lot of rave reviews about this stand, but the snaking line that stretches through the Farmers Market always deters me. Luckily being at the...",xhpg_uqoefLrA3ybN0Gwwg
Uncle Lee Cafe,q2AdwPSkiA9GV0mTtrBYfw,Hong Kong Style Cafe,FALSE,KouMj-AWYEFH4j7sQvRy5Q,4,This new Hong Kong cafe is just North of Golden Gate Park. Staff was super welcoming and we had a positive experience here with our little toddler. The...,1MA74yf06GAd59jSN_0pOw
Uncle Lee Cafe,q2AdwPSkiA9GV0mTtrBYfw,Hong Kong Style Cafe,FALSE,d6XKrKEFVHBLJwgo1m7aAw,3,I have a confession. Chinese food may be my least favorite cuisine. Maybe because I had so much of it growing up. I taught my parents how to use yelp and...,2pK_Gma1itO_hTOV_BW0xA
Uncle Lee Cafe,q2AdwPSkiA9GV0mTtrBYfw,Hong Kong Style Cafe,FALSE,kFj4wp6SYrJ1FsxxyF3h1A,3,"It's funny how you can call something Grandpa's chow fun and charge an extra $5 to every single item.

The food here is greasy, overpriced, and...",ZMocFA2lNMJeiKjguUKu7g
Super Pan,x9qz9nRR_OGXhuCDglkkfg,"Teppanyaki,Ramen,Hot Pot",FALSE,ewHnHoeXFZRjGcqQtlCxFQ,4,I definitely like Super Pan way better than Pepper Lunch. I never understood the hype for Pepper Lunch because the quality of the meat is way better here...,LdYgKZ8gZ-6AjE32hXmgvw
Super Pan,x9qz9nRR_OGXhuCDglkkfg,"Teppanyaki,Ramen,Hot Pot",FALSE,lMT12P1P6gbgDme2tUv8mQ,4,"This place is a hole in the wall but surprisingly very delicious. When you walk in it looks like a boba joint, but if you looK to the left they have a small...",GEOVpLG928wuCk20brqs4w
Super Pan,x9qz9nRR_OGXhuCDglkkfg,"Teppanyaki,Ramen,Hot Pot",FALSE,sVvDfjNIrvvL5__yXIsI9Q,4,"After hiking in Land's End, my friend and I needed to eat lunch. Looking through Yelp, Super Pan caught my eye due to its teppanyaki options. 

This is a...",yF9wgKbk_3gk6hTVNq9iiQ
Toyose,AQjSsLrOheQ1snPWtYwv3w,Korean,FALSE,eoO8XHuT4WWOu8iThdbRTw,5,"WOW! This place is so great. I got: budae jjigae (army stew), grilled mussels, and chicken wings. Honestly, the food was one of the best I had in the city...",zdwN0Y4V0gw3cqlifKzOpg
Toyose,AQjSsLrOheQ1snPWtYwv3w,Korean,FALSE,7z1xoJ3xB95MTO6cc5EzBQ,3,There will always be something appealing about a garage converted into a cozy Korean restaurant opened late and serving generous amounts of soju. But I'll...,Cq12hINu0BCJYL-4Y_T-8A
Toyose,AQjSsLrOheQ1snPWtYwv3w,Korean,FALSE,Q9HAcB2QEnRncdbaV8HvgA,5,"Review: 
Wow been living in SF for almost 3 years & just found out about this korean gem!! We had to wait a little but it was worth it.  Hole in the wall...",xAFmNTwZ-Yl-uFfwRGDzbQ
Flores,tKmqlKWOMMiU8pn0gLliXA,"Mexican,Cocktail Bars,Breakfast & Brunch",FALSE,g2Q_cGw-Y0J4l6kGNBAY8A,5,It can feel overwhelming looking for a place to get Mexican food in SF. There are so many options. We finally decided on as they had a nice looking happy...,R6TEmXzQ5SYrxxs2MiyH0A
Flores,tKmqlKWOMMiU8pn0gLliXA,"Mexican,Cocktail Bars,Breakfast & Brunch",FALSE,#NAME?,4,"I've been to Flores a handful of times. It's best for afternoon margaritas outside on union st with great people-watching. 

The food is awesome.
The drinks...",95L-Gt8omF0jutek5WxBtA
Flores,tKmqlKWOMMiU8pn0gLliXA,"Mexican,Cocktail Bars,Breakfast & Brunch",FALSE,waqKr04Xeu_UGH7C1kg7tA,5,Really good clean Mexican food that is more upscale than your mission burrito experience. And you also pay for it. Went for dinner. Dimly lit but lively...,q1ocRN8zDIDQIJLf-Poujw
Pinoy Heritage,jVWSk4YEohGVdvApG3eFsw,"Filipino,Pop-Up Restaurants",FALSE,OnnLvfg4JOhICVe9et0oTw,5,"These guys are gold. The food is incredibly good, the chefs are friendly and accommodating, and they are super well organized and prepared. We worked with...",LAzHDAoWl4WGOHd4D-0JcA
Pinoy Heritage,jVWSk4YEohGVdvApG3eFsw,"Filipino,Pop-Up Restaurants",FALSE,yuxQv-FLOE3ltGO3fY28vg,5,"One of my very best friends is moving away to the East Coast for grad school.
As a result, she's been planning more fun activities for everybody to do...",nsOvV4yKQrfoFQyuD-vUNg
Pinoy Heritage,jVWSk4YEohGVdvApG3eFsw,"Filipino,Pop-Up Restaurants",FALSE,o2ov1gIPV7rthKiD_f7VOg,4,"Unfortunately, we didn't know about the pop up earlier but as we walked through Hayes Valley, we decided to support by buying dessert (karioka).

Folks were...",A-WkQidW6oVMlvNVLb2noA
Delarosa,QQkroHtwS96-dzMpT4a-DA,"Italian,Cocktail Bars,Pizza",FALSE,35JWS3JyEngVPj3IXTXgew,4,A great find; one that I would not have found if not for my young nephew who invited me to dine there. Located on Chestnut in the heart of the Marina...,fHqt_c3oDQ4ZWFzeOo4ezA
Delarosa,QQkroHtwS96-dzMpT4a-DA,"Italian,Cocktail Bars,Pizza",FALSE,IVDwBm-f0wUkK8Pz2Xb5uw,4,I've walked past the Delarosa in the Marina a few times before on my short visits to the city but have never stopped to dine or drink until my last visit...,TMd_Jg0qhBL3PWqje9lnPA
Delarosa,QQkroHtwS96-dzMpT4a-DA,"Italian,Cocktail Bars,Pizza",FALSE,rs1OfRSg3HwyzoSBUayYDg,4,"On an abnormally hot summer day in SF, we wandered to Delarosa after failing to find pizza in power-outage North Beach. Parking is not the easiest in this...",CagqoVSJ15A1WnbrnTeYYw
The Rotunda,QhXJqmPoR6jyCf44ck7Sxg,"American (New),Tea Rooms",FALSE,CwVXRe2lmTuwrDcZ_gaVUQ,4,"It was my first time having afternoon tea at the Rotunda. Customer friendly staff welcomed me in and sat us timely down. We were given water, bread, and...",70-Ze9NdxPfFVWA0yv90QQ
The Rotunda,QhXJqmPoR6jyCf44ck7Sxg,"American (New),Tea Rooms",FALSE,rw03VGaD5crRFiRvM7qROw,4,What a wonderful place to have lunch while in San Francisco!  The atmosphere is far for more casual than I expected but the ambiance and ceilings are...,IJ7tOxHHC2ieEJlwWN36kg
The Rotunda,QhXJqmPoR6jyCf44ck7Sxg,"American (New),Tea Rooms",FALSE,i63AipDDM6cw2Bxed8aWng,4,"Fancy, schmancy high tea experience! Ambiance was beautiful! The roof stain glasses were beautiful to look at. My friends and I opt in for their afternoon...",_1hmYuCMcWNVi-m2-oRi-w
Tadu Ethiopian Kitchen,xkTx2lxZQptqxNeCBCaArA,Ethiopian,FALSE,hgh1zqTY19CbDTS4wkEHsg,5,"The food and service were amazing, definitely would go here again.

Try the vegetarian combo with some tips of lamb and you'll get a wonderful sample of...",it9SmV9o9D0hCzbTRRGBmQ
Tadu Ethiopian Kitchen,xkTx2lxZQptqxNeCBCaArA,Ethiopian,FALSE,e8Ssih9ilOeVwwbSzk3YIQ,4,For someone who is not a Yelper he's exceptionally efficient with identifying local restaurants. Yelp apparently has an option for 1.0 mile radius search. I...,FysDiqCS1fxxwC9PLHNqNg
Tadu Ethiopian Kitchen,xkTx2lxZQptqxNeCBCaArA,Ethiopian,FALSE,28CPNStdDx-jsqhB8XmCSQ,2,"Maybe I'm just spoiled because I have a great local Ethiopian place in my hometown, but this was the worst Ethiopian I've ever had. The collards were...",9jrhCAkx3EcjdP3dNqYHhw
Me & Tasty,AE2ong5QiDhG5bz4vQnZxQ,"Thai,American (New),Breakfast & Brunch",FALSE,aLruTgaH9lUwZ_Yg8EawCw,5,I came to Me & Tasty on the last day of my trip to San Francisco. My friend and I originally wanted to try a different place around 10 minutes away but that...,W305Vv8_ZqFf1LKB6dvGDA
Me & Tasty,AE2ong5QiDhG5bz4vQnZxQ,"Thai,American (New),Breakfast & Brunch",FALSE,su9U2DrkMcnOBe8H5_PlTw,4,"Located in the Castro, this is a low key brunch place :p

Interior: Small but cozy  

Service: Amazing. Our server was very attentive and made great...",F15B7mVThKsFWMwaZKLzQg
Me & Tasty,AE2ong5QiDhG5bz4vQnZxQ,"Thai,American (New),Breakfast & Brunch",FALSE,AiaHi9KAnx3V5m6AskmE7A,4,Sucha cute tiny shop in Castro. We were disappointed to find out they only serve brunch on the weekends. But they still serve some brunch food on their...,O7R6HblHCzsFeFOjVK6Y1Q
Mamanoko,EztBa2wTrc8z3DAF0YhtpQ,"Japanese,Cocktail Bars,Sushi Bars",FALSE,vTLT-TjFvyqYpIdP3EtkoQ,5,We stopped by here on a Saturday around 6 or so to catch the Happy Hour that would end at 6:30. There actually wasn't any wait and they got us seated at the...,b9N9xNsBR2LiSqYDPVxAJg
Mamanoko,EztBa2wTrc8z3DAF0YhtpQ,"Japanese,Cocktail Bars,Sushi Bars",FALSE,AL28ip3uDz_E_qUOLs6XOA,5,"One of the best sushi I've put in my mouth, and trust me, I put a whole lot of sushi in my mouth haha. Reserved a table for two on a weekday night,...",2cmB2isUHSCplgL7Tw590Q
Mamanoko,EztBa2wTrc8z3DAF0YhtpQ,"Japanese,Cocktail Bars,Sushi Bars",FALSE,tF76XRFSOwYi8ZejX4MZ-A,5,"This place was a delicious surprise! Not usually a huge fan of going out in the marina but I'd happily come back here! Love the ambiance inside, although we...",GEOVpLG928wuCk20brqs4w
Mister Jiu's,p22TPx1EFZcuEzl2qhuzGA,Chinese,FALSE,IWMQIuJo8cvLppbAl855cA,5,Took the Emperor Norton walking tour with a couple friends which ended in Chinatown and we were ready for dinner so the bf suggested Mister Jiu's since it...,2MwAr82LCggiII6H-s-Qaw
Mister Jiu's,p22TPx1EFZcuEzl2qhuzGA,Chinese,FALSE,xBwhfiX9s8JNE_x6xnlzYA,5,"Best Chinese / Asian food I've ever had. Very affordable for a 1-star restaurant, approx $200 for 3 people (no alcohol).

My friends and I arrived at 6pm...",I73mYTPw72PISpao5tm0fQ
Mister Jiu's,p22TPx1EFZcuEzl2qhuzGA,Chinese,FALSE,2pbTq6TNZUHs2fkY0wlsvA,5,"Mister Jiu's is what I wish my own home-cooked food tasted like. Elevated comfort is probably what best describes their main menu. 

Came for an early...",nCOjJ1HeNTt4M9xYI0LmYw
Hell's Ramen,6AywLHZ7ObeXy7POzeQg1g,"Ramen,Noodles",FALSE,nxa1d10Mk9wG6U0wvFQksA,4,True to their name. I underestimated the heat packed into their Enma Ramen. I immediately felt the heat and I was so taken aback by it. BUT I was able to...,rZQLUJUFT1g3ffRwzjNLVg
Hell's Ramen,6AywLHZ7ObeXy7POzeQg1g,"Ramen,Noodles",FALSE,yAN1ln56XJAhXYI96FzWNA,3,"5 stars for food, 0 for service. 

Food is always incredible and service used to be. But the long blond hair server can't handle more than a couple tables,...",Y15hVtRg0kuoMDdSOCyFzw
Hell's Ramen,6AywLHZ7ObeXy7POzeQg1g,"Ramen,Noodles",FALSE,3tddXae_AkIYmFUmWJG56Q,3,"True to it's name, Hell's Ramen has some spicy ramen. In fact, all of it's decorations from their plates, interior and bathrooms all have some form of red....",Mi4YyqTJrElfO0DKaM17YQ
Spices,Rc8CGVjeE9eB3KZzcsKlCQ,"Szechuan,Taiwanese,Hot Pot",FALSE,tWlHitAzW7HXfR2A_R44KA,4,I wanted to impress my Taiwanese friend with some Szechuan food so I picked this place for their décor I seen on yelp. Their soup was moderately spicy for...,gBy03taM7-6FqTDlo3aWzg
Spices,Rc8CGVjeE9eB3KZzcsKlCQ,"Szechuan,Taiwanese,Hot Pot",FALSE,j-IX4rHUttfDg7JMg9tEdg,1,"Lasting impression: this was a mistake to go to Spices.
We felt forgotten by the waitstaff.
They did not have knowledge of the beers on tap. I had to say...",UROhT70HgFgREapLkawK9g
Spices,Rc8CGVjeE9eB3KZzcsKlCQ,"Szechuan,Taiwanese,Hot Pot",FALSE,LOr2ROSMXuJoGt3Rt5LD4A,1,I don't usually post reviews but I felt this place was ridiculous enough to warn others about. so it's sunday night and my friends and I were hungry so we...,Ii46Bbb1YzguP-dIJKlvkQ
Mi Lindo Perú,1DDbE3XJF6lFL_KpU6Pmww,Peruvian,FALSE,bX881yBSY1-s7Aub1qjHjQ,5,"Hometown real. 

It's not fancy and I was describe the atmosphere as fast casual even though it's a sit-down. 

with that being said, I extremely like the...",ceuPHZ_ur1k9tukMiz-CRA
Mi Lindo Perú,1DDbE3XJF6lFL_KpU6Pmww,Peruvian,FALSE,VYbqK89KaujniPTRoTPMnQ,2,"Preface this by saying I've lived in Peru and have been married to a Peruvian for 20 years, so I'm no stranger to the cuisine.  First, the good: the...",tszyqR27l-0G7bHfqXUg5A
Mi Lindo Perú,1DDbE3XJF6lFL_KpU6Pmww,Peruvian,FALSE,Hrq8maarjigIX2U1V7koiQ,5,Excellent seafood dish.  I would definitely come back for this Peruvian dish.  The manager [Carlos] is personable and engaging.  The food is heightened by...,lsA76FHI14_eap7kiyZUvw
Straw,IMcnK1JuvoQPN8OktoLtIg,"American (New),Sandwiches,Breakfast & Brunch",FALSE,PU_6HutGoOutwyMgPyhYOg,4,Pretty happy with both the Fried Chicken N Waffle Monte Cristo Sandwich $16 and the Donut Burger $15. I think those are the most inventive items on the...,JvLZ3E7i2wzv3ZTgF61Mdg
Straw,IMcnK1JuvoQPN8OktoLtIg,"American (New),Sandwiches,Breakfast & Brunch",FALSE,VSgrHna3ziH036cUd3I7jw,3,"I was so excited to come over here, based on the reviews I read. My friend and I wanted to brunch here. Came over and nobody welcomed us, as the personnel...",JnxFdgYH2lE8hrTVuuH88g
Straw,IMcnK1JuvoQPN8OktoLtIg,"American (New),Sandwiches,Breakfast & Brunch",FALSE,o8u_g0lNipsOKWLpaYBskQ,3,Came here for Mother's Day and we were lucky because we got seated right away.  The space is small and tight.  It made me feel a little...,5wwC8iWE4FvYJBvfeT-G7g
Braised + Bread,Tf14DLc_VlebmUtptENxhw,"Cambodian,Asian Fusion,Chicken Wings",FALSE,VkWQebLYmNdyqEcWIhipOA,5,"Really yummy wings, friendly staff, and awesome free stickers! Got the special with wings, rice, and an egg along with some Thai milk tea. Milk tea was...",diMvv60LaACwn30dtCwnRg
Braised + Bread,Tf14DLc_VlebmUtptENxhw,"Cambodian,Asian Fusion,Chicken Wings",FALSE,ZCaGrtoEQp5Vf4qxloyFMg,3,"*** In Short ***

Decent Cambodian eats in the heart of the FiDi.

*** In Depth ***

While the food court inside Crocker Galleria seems to generate a lot of...",vjwLL41-EOQQkLSonUMdGw
Braised + Bread,Tf14DLc_VlebmUtptENxhw,"Cambodian,Asian Fusion,Chicken Wings",FALSE,TU6Jp2nRALTY1MpLcH4BgQ,5,"I have eaten a few bowls of soup in my lifetime and I can say this is one of the better bowls of soup I have had the pleasure to savor. 

The broth has a...",IxSNLdIqzGu8AE1mwHhTKw
Opa,tdE4ppqlvjDQ9_qWoNQ5ZA,"Sandwiches,Mediterranean,Salad",FALSE,Ku11wjKB5QlAdPq2WSpkUg,5,"I freakin' love this place! First of all can we find out how they make their roasted chicken so tender, moist and flavorful? Some of the more popular things...",KEQINcZ27lWiMILAZep3Xg
Opa,tdE4ppqlvjDQ9_qWoNQ5ZA,"Sandwiches,Mediterranean,Salad",FALSE,RFlGXuPzgsR-l5HFQz-RTQ,4,One of my go-to lunch places. I usually get the rotisserie chicken with rice and salad. I love how the rotisserie chicken is so tender and flavor full. The...,F35EfllQK5b3bi4KKteX-w
Opa,tdE4ppqlvjDQ9_qWoNQ5ZA,"Sandwiches,Mediterranean,Salad",FALSE,nj-i9s1qFYVB4-mwjXqS_A,5,"This corner place is so delicious!
I work near by and my work peeps get food from here all the time - it's always fresh, delicious, big portions and very...",4T6cQYXN5OtXsdHrQKUdig
Pearl's Deluxe Burgers,TRBP1G1l8vZkjgfqdx96Cw,Burgers,FALSE,gmawbTSNMrpKNmAXap1_lw,5,"this place is a hidden treasure

looks like a regular cafe, but the food is actually amazing ... fair prices too",vNB5eGJkAhokwHJvM5QOfg
Pearl's Deluxe Burgers,TRBP1G1l8vZkjgfqdx96Cw,Burgers,FALSE,QH8FNvHK9Jv9iB88Mljj3w,4,"A little bit more than a ""hole-in-tha-wall"" with seating for about 12, this place dits the description. It's been a while since I had a good burger, so of...",RCIFT95Y3vYF52pSH7aNsQ
Pearl's Deluxe Burgers,TRBP1G1l8vZkjgfqdx96Cw,Burgers,FALSE,ZWxusCyaODsa6M7jcklRMQ,4,"One of the best of SF !! It is mom and pop style and you can tell it is well run .
Juicy and really fresh 
You really love this place. It is a treat for me...",4BmmA74U4sczcn3I3EOo6A
Garaje,tnhfDv5Il8EaGSXZGiuQGg,"Mexican,Burgers,Breakfast & Brunch",FALSE,3FRs3n0bQP0i-9b-RKMVYQ,5,"If you're looking for a super dank, flavorful, dense burrito, this is your spot. I usually order the steak zapato and the inside is ooey gooey delicious and...",wrKaQqULqQDfPzXCzJAMgw
Garaje,tnhfDv5Il8EaGSXZGiuQGg,"Mexican,Burgers,Breakfast & Brunch",FALSE,pwaQuQkBYym5wC5CDLtfwA,5,"A great spot that's situated walking-distance from the SF Caltrain! Make sure that you have cash on hand, because they don't take card. I loved the...",jo_aC3zXPQZu4BwmkhStgg
Garaje,tnhfDv5Il8EaGSXZGiuQGg,"Mexican,Burgers,Breakfast & Brunch",FALSE,yQYcLR2U7ecHsrlYUgDefA,3,"Cash only grungy spot for Mexican fare at a busy intersection near the SF Caltrain station. 

Overall: 3.5/5 
Value: 3.5/5
Food: 3.5/5
Service: 4.5/5
Decor:...",uZbG8iEcYmZnW9qbahj2tw
Bullshead Restaurant,jhVo92kIQSPFQTzBaIhP6w,"Steakhouses,Burgers,American (Traditional)",FALSE,ZJzCoduWjgsOG_EX93nJDA,4,"Had lunch here. The space was about half occupied so it attracts some attention throughout the day. I feel like dinner would have been busy. 

The service...",uKNropsdU12s8SCLj367mw
Bullshead Restaurant,jhVo92kIQSPFQTzBaIhP6w,"Steakhouses,Burgers,American (Traditional)",FALSE,jVoLKV6WTtkGlsaICguFEw,3,Intimate and a little outdated. Had the challenger burger with garlic fries and a stella. Burger was taintfully dry and the fries weren't that garlic....,wBUvWH25Kc1OEyMtdoDPRw
